trip_distance_km,trip_duration_min,surge_multiplier,traffic_level,vehicle_type,weather_condition,peak_hour,pickup_zone,fuel_price_per_liter,demand_index,driver_rating,customer_rating,music_preference,customer_loyalty_score,phone_battery_level,ride_fare
11.46,36.09,1.2,Low,Sedan,Sunny,0,Urban,,50.9,4.6,3.15,Classical,15.2,58,717.03
24.04,83.68,1.0,Low,SUV,Rainy,0,SemiUrban,110.52,94.56,4.76,4.48,None,59.32,86,1202.92
29.14,84.1,1.0,Low,Mini,Rainy,0,Urban,97.12,240.63,4.89,3.73,Classical,43.2,54,1184.97
37.71,135.37,1.2,Medium,Sedan,,0,Airport,107.14,258.74,3.07,4.13,Pop,90.91,65,1993.25
35.38,126.05,1.0,Medium,Premium,Sunny,0,SemiUrban,115.18,106.2,,3.63,Rock,66.51,51,1586.4
21.09,54.75,2.0,Low,Mini,Rainy,1,Urban,105.49,69.67,3.33,4.63,None,59.5,14,1783.18
31.21,92.06,1.0,Medium,Sedan,Sunny,1,Airport,107.8,156.71,4.33,,Classical,72.41,37,1414.4
22.92,71.98,1.0,Medium,Mini,Rainy,0,Urban,119.04,282.23,3.51,3.03,Pop,51.39,28,1083.25
22.56,77.78,1.0,Low,SUV,Sunny,0,Urban,99.58,181.12,3.92,3.88,Pop,48.09,70,1068.75
5.47,28.42,1.0,Low,Mini,,0,SemiUrban,113.92,233.24,4.57,3.81,Rock,97.87,7,531.86
5.92,31.93,2.0,Low,Mini,Foggy,1,Urban,,227.13,4.7,3.03,Classical,89.92,31,1175.12
21.65,63.77,1.0,High,Sedan,Sunny,0,SemiUrban,93.39,263.54,4.21,4.66,None,17.87,4,1059.03
11.49,33.76,1.5,High,SUV,Sunny,0,SemiUrban,119.69,296.05,,4.08,None,20.37,90,1391.7
1.82,-1.01,1.0,Medium,Mini,Sunny,0,Urban,110.69,295.07,3.13,4.68,Classical,26.46,27,434.97
29.19,76.74,1.2,Medium,Sedan,Rainy,1,SemiUrban,90.42,185.01,4.47,3.92,Rock,73.03,39,1451.26
2.27,,2.0,Medium,Premium,Sunny,0,SemiUrban,111.67,133.37,4.42,4.24,Rock,93.59,24,1502.08
24.22,78.48,1.5,Low,SUV,Sunny,1,SemiUrban,94.02,247.04,3.47,3.06,Classical,12.54,34,1679.59
22.03,93.47,1.0,High,Sedan,Sunny,0,SemiUrban,98.8,225.64,4.46,4.57,Classical,99.5,86,1118.53
38.78,146.27,1.5,Low,SUV,Sunny,0,Urban,100.45,245.92,3.46,3.13,None,32.42,1,2426.77
19.88,71.5,1.2,Medium,SUV,Foggy,0,SemiUrban,99.29,125.0,,,Classical,34.4,87,1272.83
3.48,3.24,1.0,Medium,Sedan,Foggy,0,Urban,112.33,195.78,3.29,3.94,Classical,53.33,91,586.13
,69.86,1.2,Medium,SUV,Foggy,0,Airport,112.6,96.3,,3.5,None,9.66,56,1493.93
33.8,148.64,2.5,Medium,SUV,Sunny,1,Urban,105.85,104.88,3.8,3.12,None,92.32,78,3783.78
39.88,107.53,1.0,Medium,Sedan,Rainy,0,SemiUrban,107.01,142.31,4.21,4.41,Rock,1.94,40,1448.32
17.78,50.26,1.5,Low,Sedan,Sunny,0,SemiUrban,99.41,227.63,3.41,3.79,Pop,0.71,75,1358.31
13.49,55.12,1.0,Low,Mini,Sunny,0,Airport,90.7,126.12,4.7,4.48,Pop,97.05,60,785.73
36.36,86.04,1.0,High,Mini,Rainy,0,Airport,100.55,132.13,4.94,3.48,None,40.19,61,1532.26
8.46,19.26,2.0,Medium,Sedan,Rainy,0,Urban,90.28,249.78,3.61,3.95,Rock,24.78,24,1390.82
25.0,94.84,1.2,High,Sedan,Sunny,0,Airport,115.94,278.33,3.41,3.71,Rock,27.63,24,1612.08
16.82,59.35,1.0,Medium,SUV,Foggy,0,SemiUrban,109.22,260.0,4.07,3.87,None,49.36,57,1064.89
2.6,5.86,1.2,Medium,SUV,Rainy,0,Urban,119.38,96.2,4.92,4.95,Classical,89.48,51,652.41
14.54,51.09,1.5,Medium,Sedan,Rainy,0,SemiUrban,95.49,164.43,4.53,3.8,Pop,74.69,80,1276.58
11.34,25.8,1.2,Low,Mini,Rainy,0,SemiUrban,109.73,225.79,4.97,4.03,None,17.32,72,735.32
27.76,101.29,1.0,Medium,Sedan,,0,SemiUrban,95.64,228.04,4.75,4.92,Classical,34.22,7,1202.34
38.0,94.0,1.0,High,Mini,Rainy,1,SemiUrban,109.17,149.21,4.37,3.1,None,42.43,74,1403.75
11.45,39.4,2.0,High,Sedan,Sunny,0,Airport,104.75,155.13,3.37,3.64,None,98.91,64,6055.15
32.65,85.76,1.2,Medium,Sedan,Sunny,0,Urban,109.94,194.33,4.76,3.41,Pop,77.9,55,1506.99
3.16,-0.14,1.5,Medium,Sedan,Sunny,1,SemiUrban,111.76,219.5,4.21,3.9,None,49.01,18,847.65
21.99,68.44,1.5,High,Mini,Rainy,1,SemiUrban,105.68,68.36,3.9,3.24,Classical,24.75,48,1523.53
,5.0,1.0,Medium,Mini,Rainy,0,Urban,104.81,211.18,4.0,3.92,Classical,15.61,69,583.04
37.43,129.33,1.2,High,Mini,Foggy,1,SemiUrban,92.09,178.06,4.93,3.58,Pop,17.12,8,1748.4
30.89,82.6,1.0,Medium,Sedan,Sunny,0,Urban,100.91,59.5,3.02,4.94,Rock,33.31,72,1143.06
26.66,63.75,1.0,High,Sedan,Sunny,0,Urban,99.06,64.9,4.5,3.32,Classical,52.76,9,1047.23
33.13,102.28,1.0,Low,Sedan,Rainy,0,Airport,108.77,99.85,4.52,,None,17.06,11,1401.93
26.25,77.01,1.5,Medium,Mini,Rainy,0,Urban,98.28,138.9,3.19,4.37,Classical,73.5,8,1633.97
38.79,100.6,1.0,Low,SUV,Rainy,0,Urban,,240.2,4.93,4.21,Pop,93.55,30,1526.87
28.84,123.95,1.0,Medium,Premium,Sunny,1,Urban,115.46,128.69,3.99,3.66,None,52.73,44,1486.0
37.06,102.04,1.0,Medium,Mini,Rainy,0,SemiUrban,114.85,240.85,4.43,3.53,Pop,36.54,96,1455.29
21.17,46.86,1.0,Low,Sedan,Sunny,1,Urban,99.86,174.45,3.85,3.82,Rock,69.9,27,905.62
5.57,13.5,1.2,Medium,Mini,,1,Urban,92.57,102.33,3.63,3.14,Rock,69.06,2,477.4
21.6,68.15,1.5,Low,Sedan,Sunny,1,Airport,104.93,244.25,4.14,3.68,Classical,81.62,76,1710.09
5.95,11.78,1.0,Low,Sedan,Sunny,1,Airport,103.54,230.55,4.78,4.2,None,93.31,24,671.37
24.11,55.16,1.0,Low,Sedan,Rainy,1,Airport,116.1,59.01,4.28,4.98,None,34.19,31,1090.25
19.82,72.28,1.5,Medium,Mini,Sunny,1,Airport,106.41,233.74,4.31,4.26,Pop,13.01,53,1540.81
25.28,56.48,1.2,Low,SUV,Sunny,0,Urban,,217.14,3.63,4.89,Rock,90.56,74,1344.18
1.39,9.74,1.5,Low,Mini,,0,SemiUrban,104.5,143.87,3.47,3.01,None,18.35,59,460.06
8.6,23.86,1.0,Low,SUV,Sunny,0,SemiUrban,110.02,207.34,4.26,4.55,Pop,35.42,18,758.6
20.16,81.62,1.5,Low,Mini,Sunny,0,SemiUrban,104.39,87.89,3.29,3.93,Classical,42.17,71,1179.17
38.07,142.75,1.2,Low,Mini,Sunny,1,Airport,99.63,196.93,3.89,4.24,None,85.98,86,1829.52
15.96,44.11,1.2,Medium,Sedan,Sunny,0,Airport,90.82,93.16,3.5,3.72,None,58.43,96,1019.15
17.55,78.63,1.0,Medium,SUV,Sunny,0,Urban,113.8,78.21,4.41,3.59,Pop,59.78,17,922.01
28.87,70.9,1.0,High,Sedan,Sunny,0,Airport,117.09,100.2,4.07,3.7,Rock,77.05,73,1337.64
24.55,46.01,1.5,Low,Mini,Sunny,0,Urban,112.01,80.34,3.2,4.2,Pop,99.82,83,1171.99
12.66,35.5,1.0,High,SUV,Sunny,1,Urban,98.17,80.93,4.12,4.24,None,96.44,51,833.58
17.02,44.06,1.0,Low,Sedan,Sunny,0,SemiUrban,114.51,270.82,4.2,4.1,Pop,13.06,45,879.95
9.49,28.92,1.2,Low,Mini,Rainy,1,Airport,108.39,274.78,3.58,3.81,Rock,98.45,61,892.45
38.67,84.25,1.2,Low,Sedan,Rainy,0,Airport,110.49,233.52,3.66,4.57,Classical,72.44,1,1758.54
6.09,15.56,1.2,Low,Sedan,Rainy,0,Urban,91.99,245.57,4.75,4.59,Pop,63.63,30,774.69
15.5,29.66,1.2,Medium,Sedan,Sunny,0,SemiUrban,107.46,140.02,3.22,4.44,Pop,39.65,28,897.59
2.01,10.63,1.2,Medium,Sedan,Sunny,0,Urban,106.83,186.0,4.94,3.35,Rock,99.22,30,581.14
9.65,20.04,1.2,High,SUV,Sunny,0,Urban,109.85,253.68,3.43,3.74,None,31.55,91,1045.19
31.44,122.27,2.0,High,SUV,Rainy,0,Urban,113.15,172.28,3.48,4.82,Classical,94.83,36,3161.18
8.85,23.95,1.2,Medium,Sedan,Sunny,0,Airport,102.14,234.24,3.78,3.93,Pop,35.59,98,950.25
4.12,17.47,1.2,Medium,Mini,Rainy,0,Airport,94.65,155.85,4.9,4.04,Classical,14.2,23,699.19
19.5,66.67,1.0,Medium,Sedan,Rainy,0,Airport,117.72,136.56,4.79,4.64,Classical,62.95,48,980.64
1.39,10.52,2.0,High,Premium,Foggy,1,SemiUrban,113.3,261.72,4.49,4.88,Pop,87.89,78,1857.16
4.31,9.86,1.0,Medium,Mini,Foggy,0,Airport,106.21,133.16,4.59,4.87,Classical,94.77,48,629.88
32.5,103.93,1.2,Low,Sedan,Rainy,0,SemiUrban,100.64,168.9,4.04,3.51,Rock,81.92,52,1569.26
31.09,89.22,1.0,Medium,SUV,Sunny,0,SemiUrban,119.52,77.03,4.81,3.15,None,39.72,34,1280.84
36.69,102.31,1.2,Medium,Sedan,Foggy,1,Airport,92.8,177.47,3.25,4.04,None,77.51,32,1727.34
34.33,95.1,1.0,Medium,SUV,Rainy,0,Airport,118.04,201.43,4.08,4.39,None,2.2,76,1540.34
27.64,70.53,1.5,High,Sedan,Rainy,1,SemiUrban,102.12,147.66,4.64,4.54,Classical,18.37,64,1847.37
3.04,8.63,1.0,Medium,Sedan,Sunny,1,Airport,92.9,211.68,4.14,4.33,Classical,57.34,78,682.35
31.53,89.36,1.0,High,Mini,Sunny,0,Urban,,160.33,4.63,3.18,Pop,28.39,37,1146.0
33.97,107.36,1.5,High,SUV,Rainy,0,SemiUrban,112.49,156.57,3.33,3.67,Classical,67.35,83,2277.31
32.16,105.66,1.0,Low,Mini,Sunny,0,Airport,102.74,155.66,3.08,3.01,None,68.82,79,1212.31
20.83,77.09,1.0,Low,Premium,Sunny,0,SemiUrban,104.79,264.89,4.12,4.59,Rock,61.6,55,1294.69
10.08,,1.2,Low,Mini,Sunny,0,SemiUrban,114.7,231.92,4.39,3.17,Classical,70.62,87,681.8
33.97,107.72,2.5,High,Mini,Sunny,0,Airport,108.47,164.17,4.11,4.2,Pop,31.1,5,3509.24
29.36,136.96,1.0,Low,Sedan,Sunny,1,Airport,110.04,209.68,3.73,3.69,Rock,21.76,4,1448.32
39.25,142.5,1.0,Medium,Sedan,Sunny,0,SemiUrban,94.62,255.93,4.45,3.92,None,1.06,46,1469.65
,14.23,1.2,Medium,Sedan,Sunny,0,Airport,97.57,163.99,4.86,3.58,None,65.75,30,780.35
9.8,16.4,1.0,Medium,Mini,Sunny,1,Airport,102.34,261.08,4.14,4.48,None,58.54,10,725.75
9.26,35.89,1.0,Low,Sedan,Sunny,0,SemiUrban,93.29,94.28,3.34,3.66,Pop,33.25,58,587.44
31.91,121.21,1.5,Low,Premium,Foggy,0,Urban,98.37,198.23,4.04,4.43,Classical,34.71,9,2359.92
8.29,12.93,1.0,Low,Premium,Sunny,1,Airport,115.0,140.02,4.5,3.77,Pop,21.15,95,1010.39
3.6,10.48,1.5,Medium,Mini,Sunny,0,Urban,90.66,74.82,3.4,3.82,Pop,34.41,7,589.45
39.94,137.74,1.2,Low,Sedan,Sunny,0,Urban,91.53,272.94,3.89,4.09,Rock,30.27,91,1863.15
1.97,6.41,2.0,High,Sedan,Sunny,1,Urban,110.61,172.41,4.34,3.87,Classical,97.2,61,1148.86
33.57,125.56,2.5,Low,Sedan,Sunny,0,Urban,101.58,185.13,3.16,4.18,Rock,50.18,58,3310.97
15.25,26.34,1.2,Medium,Mini,Foggy,0,Airport,113.19,179.39,3.41,4.84,Rock,58.19,21,1041.21
,143.08,1.2,High,Sedan,Sunny,0,Urban,117.96,185.69,4.44,3.72,Rock,2.09,63,1799.75
22.63,91.52,1.5,Medium,SUV,Sunny,1,SemiUrban,98.0,196.48,3.63,4.42,None,82.74,16,1677.89
36.16,,1.0,Low,Mini,Rainy,0,Airport,91.11,267.89,3.19,4.75,Classical,75.51,18,1518.14
37.12,90.2,1.0,High,Mini,Rainy,1,Airport,103.68,286.94,4.49,3.16,Pop,51.34,50,1519.86
1.35,10.65,2.5,Low,Mini,Rainy,0,Urban,118.93,204.85,3.42,,Classical,77.73,14,1156.41
3.94,10.76,1.0,Low,SUV,Sunny,1,Airport,106.36,143.99,3.21,3.24,Rock,16.37,62,686.9
10.76,,1.0,Low,SUV,Sunny,0,Urban,101.32,178.76,4.25,4.58,Pop,44.77,22,762.94
27.1,90.24,1.5,Low,Mini,Foggy,0,Urban,106.56,225.73,4.82,3.74,Rock,23.99,12,1718.58
35.64,96.31,1.2,Medium,SUV,Rainy,0,Airport,94.96,182.29,3.95,4.02,Rock,59.22,48,1897.46
18.94,73.48,1.0,Medium,Mini,Sunny,0,SemiUrban,112.54,115.15,3.45,4.06,None,62.24,85,884.72
24.67,98.59,1.0,Medium,Sedan,Sunny,0,Airport,110.41,201.74,4.16,4.17,Classical,98.54,57,1289.77
,12.92,1.0,Low,Sedan,Sunny,1,Airport,111.72,272.2,4.27,4.96,Rock,1.91,86,774.63
32.39,93.18,2.0,Medium,Sedan,Sunny,1,Airport,99.07,76.64,4.88,4.02,None,35.81,60,2597.19
,138.17,2.0,Low,SUV,Sunny,0,SemiUrban,114.41,67.73,4.94,4.5,Rock,94.76,19,2883.89
11.48,39.92,1.0,Low,Sedan,Sunny,1,Airport,116.79,293.76,3.69,4.95,Rock,96.92,96,909.73
20.3,80.1,1.5,Low,Mini,Sunny,1,Airport,118.67,250.83,4.47,4.53,Classical,56.99,25,1685.25
4.36,23.75,1.0,Medium,Mini,Sunny,0,Airport,109.16,153.14,4.72,4.67,None,56.73,67,608.89
,96.28,1.2,Medium,SUV,Sunny,1,Airport,100.45,57.21,4.27,3.09,Pop,42.4,29,1506.04
20.61,46.39,1.0,Low,Mini,Sunny,0,Airport,101.63,283.41,,3.38,None,21.31,46,863.33
6.63,10.58,1.2,High,Sedan,Foggy,0,SemiUrban,106.97,248.55,4.04,4.36,Rock,7.47,66,800.3
18.24,55.15,1.0,Low,Sedan,Rainy,0,Airport,107.26,201.86,4.2,4.8,Pop,38.36,90,1137.87
14.03,,1.0,Medium,Mini,Sunny,0,Airport,113.77,248.07,3.2,3.13,None,34.52,35,868.63
21.35,76.49,1.0,Low,SUV,,0,Urban,92.55,207.11,3.76,4.62,Pop,55.36,28,1097.71
,61.67,1.0,Medium,SUV,Sunny,0,Airport,107.0,218.44,3.03,3.37,Classical,34.73,64,1356.35
1.33,26.43,2.5,Medium,Mini,Rainy,0,Urban,100.46,276.15,4.49,3.89,Rock,43.04,78,1450.77
30.68,129.31,2.5,Medium,Mini,Sunny,1,Airport,115.02,151.66,3.8,4.69,Rock,60.52,86,3319.35
28.81,70.53,1.5,Low,SUV,Foggy,0,Airport,100.56,182.04,4.8,3.34,Classical,70.59,23,2034.2
15.29,,1.0,Medium,Sedan,Rainy,0,Airport,104.03,245.27,3.21,4.31,None,1.31,47,1116.32
3.06,13.03,1.0,Medium,Sedan,Foggy,0,Urban,96.83,117.72,3.04,4.66,Pop,21.11,32,566.14
30.44,108.54,1.0,Medium,Sedan,Sunny,0,SemiUrban,98.87,200.36,3.75,4.25,Classical,18.87,98,1233.09
38.25,126.48,1.0,Low,Sedan,Rainy,0,SemiUrban,106.67,137.48,4.95,,Rock,41.74,69,1389.23
10.37,14.81,1.0,Low,Mini,Sunny,0,SemiUrban,,62.69,4.94,4.31,Pop,8.01,83,470.5
13.62,53.07,1.2,Low,Sedan,Sunny,1,Airport,,88.66,4.36,3.37,Pop,90.2,99,995.42
8.17,35.44,1.0,Low,Mini,Rainy,1,SemiUrban,104.22,78.37,3.51,3.36,None,42.37,45,648.96
23.5,67.92,1.5,Low,Sedan,Sunny,1,SemiUrban,94.96,187.22,3.96,3.78,Pop,83.21,95,1476.43
7.04,47.32,1.2,Low,Sedan,Sunny,0,Urban,116.45,79.97,4.95,4.55,Pop,92.21,11,747.4
14.89,62.34,1.0,Medium,SUV,Sunny,0,SemiUrban,117.73,185.67,4.6,3.19,None,20.38,93,911.01
28.18,84.35,1.2,Medium,SUV,,0,Airport,96.79,233.48,,3.97,Rock,49.57,95,1565.76
22.84,65.42,1.0,Medium,SUV,Rainy,1,Airport,91.57,208.02,4.86,4.78,Pop,97.01,59,1309.5
16.07,69.65,1.0,Medium,Sedan,Rainy,0,Airport,117.81,237.27,4.39,3.96,Classical,82.1,74,1192.18
17.39,48.09,1.0,Medium,Mini,,0,Urban,99.36,172.86,3.59,3.62,None,4.28,57,819.09
22.92,71.98,1.5,Medium,Mini,Foggy,0,Airport,95.64,234.54,4.13,3.56,Pop,96.84,42,1679.75
1.23,6.76,1.0,High,Sedan,Sunny,1,Urban,117.58,247.89,3.53,4.98,None,2.32,62,674.66
4.06,10.84,1.2,Medium,Sedan,Sunny,0,Airport,116.48,112.7,4.13,3.22,Pop,3.4,22,790.28
35.37,141.77,1.0,Medium,Mini,Sunny,0,Airport,91.59,264.12,4.92,3.82,Classical,64.43,17,1505.81
4.04,17.42,1.0,High,Premium,Sunny,0,Urban,96.23,284.07,4.01,4.5,Pop,63.37,11,945.36
28.57,116.21,1.0,Low,Mini,Rainy,1,SemiUrban,114.38,232.82,4.01,3.61,Classical,82.69,3,1256.77
36.88,133.99,1.2,Medium,Sedan,Sunny,0,Urban,98.02,292.82,3.57,,Rock,30.37,58,1822.59
11.56,51.58,1.2,Low,Sedan,Sunny,0,Urban,110.05,66.18,3.45,4.23,Pop,48.37,69,914.06
15.45,25.96,1.5,High,Sedan,Rainy,0,Airport,,87.55,3.22,3.92,Rock,85.46,76,1461.47
23.19,76.06,1.0,Medium,Sedan,Rainy,0,Urban,115.25,275.7,,4.85,None,75.56,84,1232.37
35.39,121.63,1.0,Medium,Mini,Sunny,0,Urban,102.67,57.72,4.13,3.75,Pop,42.5,97,1222.02
37.73,,1.2,Medium,Premium,Sunny,1,Airport,104.1,197.01,4.03,4.93,Rock,85.2,65,2197.53
29.84,98.54,1.0,Medium,Premium,Rainy,1,Airport,114.25,117.19,4.87,3.14,Rock,48.24,46,1675.68
4.38,16.09,1.0,Medium,Sedan,Sunny,0,SemiUrban,103.63,163.77,4.28,3.08,Rock,53.05,6,607.21
27.1,92.79,1.0,High,Mini,Foggy,0,Urban,93.12,146.58,3.72,3.16,Classical,58.6,74,1148.07
17.0,77.7,1.5,Medium,Mini,Sunny,0,SemiUrban,105.13,97.06,3.51,3.17,Classical,37.26,13,1204.2
19.36,23.66,1.2,High,Mini,Sunny,0,SemiUrban,103.7,196.45,3.95,3.46,Rock,28.71,10,864.61
2.92,21.68,1.0,Medium,Sedan,,0,SemiUrban,103.5,100.64,3.65,3.81,Pop,67.89,17,387.89
8.45,22.04,1.2,Medium,Sedan,Sunny,0,Airport,95.78,151.8,3.68,4.62,Pop,15.71,10,832.71
31.83,86.19,1.5,Low,Sedan,Rainy,0,Urban,,242.61,4.38,3.78,Rock,50.07,72,2001.13
18.7,,1.0,Low,Sedan,,1,SemiUrban,113.34,217.35,3.58,3.25,Classical,31.86,15,960.39
12.76,43.48,1.0,High,SUV,Foggy,0,Airport,108.58,212.39,3.03,3.06,None,38.06,26,1130.15
,52.39,1.2,Medium,Mini,Rainy,0,Airport,90.19,175.06,3.7,4.12,Rock,46.15,66,1146.43
34.32,94.6,1.2,Medium,Sedan,Sunny,0,Urban,115.06,97.18,4.86,3.46,None,20.33,21,1642.81
30.21,93.98,1.0,Medium,Sedan,Sunny,1,SemiUrban,93.64,161.34,4.32,3.72,Classical,48.96,72,1157.76
11.62,21.14,1.2,Low,Premium,Sunny,0,Airport,112.13,167.44,4.03,3.48,None,73.5,17,1280.05
5.58,20.76,1.2,Medium,Sedan,,0,SemiUrban,92.88,100.72,3.88,3.81,Pop,23.47,88,686.72
10.83,40.64,1.5,Low,Sedan,Sunny,1,Urban,119.14,200.38,4.69,4.95,Classical,85.3,21,1098.83
36.91,130.61,1.0,High,SUV,Sunny,0,SemiUrban,117.02,178.29,3.25,4.95,Rock,43.42,65,1680.51
23.68,88.49,1.0,Medium,Premium,Sunny,0,Airport,95.49,131.78,3.62,4.43,Classical,74.52,88,1365.65
21.81,55.75,1.2,High,SUV,Sunny,1,SemiUrban,90.25,101.83,4.13,3.47,Classical,68.0,60,1293.51
24.26,92.53,1.2,Medium,Mini,Sunny,1,Airport,,85.59,4.33,4.71,Classical,40.72,3,1371.01
15.28,48.42,1.0,Low,Sedan,Rainy,0,SemiUrban,,270.17,3.64,3.02,None,81.15,54,905.0
32.48,137.71,1.5,High,SUV,Sunny,0,Urban,92.3,284.78,4.61,4.03,Pop,2.99,33,2335.46
21.41,47.7,1.2,Low,Sedan,Sunny,1,Urban,113.34,254.73,3.64,4.75,Rock,26.08,28,1243.8
5.55,16.72,1.5,Medium,Sedan,Sunny,0,Airport,114.59,198.51,3.06,3.84,None,1.16,78,1047.14
6.03,21.43,1.0,Low,Mini,Rainy,0,Urban,99.21,290.42,,3.49,Pop,79.29,42,718.78
21.94,98.1,1.5,Medium,Sedan,Sunny,0,Urban,112.05,166.82,4.99,4.25,Pop,13.46,29,1653.39
37.53,96.57,1.2,Low,Sedan,,1,SemiUrban,114.61,61.18,3.66,4.64,None,40.92,62,1471.87
13.03,44.86,1.0,Medium,Mini,Sunny,1,SemiUrban,,143.39,3.63,4.34,Rock,61.07,56,684.83
34.91,114.08,1.0,High,SUV,Sunny,1,SemiUrban,95.75,94.77,,,Classical,97.03,3,1378.44
30.8,,1.0,Medium,Mini,Sunny,0,SemiUrban,103.48,222.89,3.36,,Classical,99.98,24,1133.67
10.66,22.96,1.2,Low,Sedan,Foggy,0,SemiUrban,92.05,123.99,4.2,3.55,None,87.0,26,763.22
2.42,1.42,1.0,Medium,SUV,Sunny,0,Urban,105.76,167.37,,3.29,Classical,53.76,24,649.27
4.97,6.47,2.5,High,Sedan,Rainy,1,Urban,103.27,283.6,3.81,4.92,Classical,13.25,77,1943.84
29.41,77.82,2.0,Low,Sedan,Rainy,0,Airport,117.08,298.13,4.4,,Rock,36.11,14,2874.4
8.79,31.28,1.5,Low,Mini,Sunny,0,SemiUrban,90.54,183.74,3.37,4.94,Rock,86.53,75,699.15
15.48,41.26,1.2,Low,Sedan,Sunny,0,Airport,105.91,118.84,5.0,4.15,Pop,95.7,68,1015.14
20.57,45.5,1.5,Medium,Premium,,0,SemiUrban,111.97,159.86,4.09,4.38,Rock,65.74,53,1868.36
29.29,105.48,1.0,Medium,SUV,Sunny,0,SemiUrban,103.92,268.83,,4.82,Pop,80.59,67,1300.15
5.42,15.77,1.2,Medium,Sedan,Sunny,0,Urban,97.14,109.53,3.17,4.99,None,79.88,59,543.98
16.85,62.46,1.0,Medium,Sedan,Sunny,0,SemiUrban,108.3,65.64,4.51,4.9,Pop,96.27,12,919.03
19.92,66.84,1.0,Medium,Mini,Sunny,1,SemiUrban,119.61,254.49,3.46,3.9,Rock,80.88,1,992.05
22.09,75.69,1.0,Medium,Sedan,Rainy,0,Urban,91.23,182.48,4.48,4.39,Pop,36.34,78,1180.69
32.92,99.02,1.2,Medium,Mini,Sunny,0,SemiUrban,95.88,274.23,4.44,3.78,Rock,47.68,86,1430.8
7.7,37.93,1.0,Low,SUV,Sunny,0,Urban,104.72,221.33,4.99,4.26,Classical,24.46,24,752.78
32.51,98.44,1.5,Low,Mini,Sunny,0,SemiUrban,107.93,58.87,3.18,4.04,Pop,15.59,77,1564.97
28.02,85.21,2.0,Low,Mini,Rainy,0,Urban,108.72,246.82,4.1,3.04,Rock,35.31,5,2292.67
22.68,86.3,1.0,High,Mini,Sunny,1,Airport,91.81,97.7,4.39,4.73,Classical,67.31,35,1112.15
28.28,82.8,1.2,Medium,Sedan,Foggy,0,SemiUrban,93.69,81.69,3.39,3.71,Classical,59.39,89,1338.26
17.07,51.06,1.5,Low,Sedan,Sunny,0,Airport,118.34,190.6,4.56,3.9,None,75.21,45,1446.2
6.4,11.61,1.0,Low,Mini,Rainy,0,SemiUrban,92.26,160.17,4.04,3.69,Pop,89.45,85,440.88
26.96,97.4,2.0,Medium,Sedan,Sunny,1,SemiUrban,102.57,125.43,3.75,3.97,Classical,5.06,37,2175.47
21.46,45.85,2.0,Medium,Sedan,Sunny,1,Airport,107.32,197.16,3.73,3.99,Rock,24.94,52,2100.46
25.94,73.33,1.0,Low,Mini,Rainy,1,Airport,99.42,235.81,3.73,4.26,Pop,78.05,29,1160.22
14.18,42.34,1.0,Low,Mini,Sunny,0,Urban,97.67,173.34,4.55,3.75,Rock,92.31,21,691.75
36.37,145.46,2.5,Low,SUV,Foggy,0,SemiUrban,98.71,247.03,4.92,3.46,Pop,93.63,27,3966.25
23.91,55.02,2.5,Medium,Mini,Rainy,0,Airport,98.48,154.65,4.31,3.79,Pop,18.49,21,2801.15
4.33,20.53,1.0,Low,Sedan,Sunny,0,SemiUrban,101.38,174.71,3.44,3.64,Rock,10.19,58,401.18
18.54,73.19,1.0,Medium,Sedan,Rainy,0,Urban,,186.1,3.24,4.14,Pop,93.15,22,1193.88
30.5,104.79,1.2,High,Sedan,Sunny,0,Airport,115.61,128.86,3.17,4.45,Rock,6.64,79,1750.14
31.97,79.91,1.0,Low,Sedan,Sunny,1,Urban,112.78,140.86,4.13,4.43,Pop,66.21,82,1187.83
20.29,94.38,2.0,Low,Mini,Sunny,0,SemiUrban,91.02,177.88,4.78,,Pop,39.88,34,1871.67
35.9,100.51,1.5,Low,Premium,Rainy,0,Urban,112.84,270.84,3.82,,Rock,27.86,2,2571.75
11.44,,1.2,Medium,Mini,Sunny,1,Urban,114.84,187.59,3.3,4.01,None,27.34,94,852.91
17.01,75.26,1.0,Medium,Mini,Rainy,0,Urban,117.66,77.16,3.89,4.25,Pop,35.89,2,856.99
36.05,154.62,1.5,Low,Sedan,Sunny,1,Urban,108.39,232.74,4.59,4.03,Classical,36.26,99,2250.21
35.95,113.78,1.0,Low,SUV,Rainy,0,SemiUrban,115.59,179.08,4.56,4.28,Classical,81.54,30,1503.41
27.74,67.18,1.0,Medium,Mini,Rainy,0,Urban,112.77,149.86,3.79,,None,53.17,81,1108.21
34.5,100.71,1.2,Medium,Sedan,Sunny,0,Urban,90.76,222.84,3.96,3.18,None,94.15,52,1642.01
4.46,28.31,1.2,Low,Sedan,Rainy,0,Urban,114.33,91.7,4.26,3.75,Classical,63.95,13,713.86
34.73,75.38,1.5,Low,Mini,Sunny,0,Urban,107.43,246.33,4.02,4.01,None,40.83,97,1800.92
13.5,34.15,2.0,Medium,Sedan,,0,Urban,109.52,229.09,3.49,4.05,Classical,53.25,15,1547.0
7.95,,1.0,Low,Sedan,Rainy,0,Urban,116.55,96.34,4.55,3.02,Pop,93.94,3,702.03
10.34,33.26,1.0,Low,Sedan,Foggy,1,SemiUrban,90.31,261.6,3.88,4.15,Rock,83.44,33,810.67
